source	target	relation	source_group	target_group	reason	file
ir_qatabanian	ir_samad	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_qatabanian	ir_thamudi	positive	ir_south_arabian_g	ir_south_levantine_g	group_positive	ir_south_arabian_g.txt
ir_qedarite	ir_cardukoi	positive	ir_south_levantine_g	ir_east_levantine_g	group_positive	ir_south_levantine_g.txt
ir_qedarite	ir_carthaginian	positive	ir_south_levantine_g	ir_west_levantine_g	group_positive	ir_south_levantine_g.txt
ir_qedarite	ir_kindite	positive	ir_south_levantine_g	ir_south_arabian_g	group_positive	ir_south_levantine_g.txt
ir_qedarite	ir_nabatean	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_qedarite	ir_rhakine	positive	ir_south_levantine_g	ir_pu_g	group_positive	ir_south_levantine_g.txt
ir_qedarite	ir_taif	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_qin	ir_atavi	positive	ir_chinese_g	ir_pracyan_g	group_positive	ir_chinese_g.txt
ir_ratacensi	ir_biephi	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_ratacensi	ir_harpii	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_rathikan	ir_cholan	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_rathikan	ir_himalayan	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_rathikan	ir_purus	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_rathikan	ir_sattagydian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_rathikan	ir_saurashtran	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_rathikan	ir_shule	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_raumarician	ir_budinian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_raumarician	ir_fennic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_raumarician	ir_lemovian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_raumarician	ir_nuragic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_raumarician	ir_reudingian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_raumarician	ir_veliocassian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_reudingian	ir_aduatacian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_reudingian	ir_chernolian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_reudingian	ir_mordvin	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_reudingian	ir_raumarician	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_reudingian	ir_rugian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_reudingian	ir_talaiotic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_rhaetian	ir_argolian	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_rhaetian	ir_carpetanian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_rhaetian	ir_greco_illyrian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_rhaetian	ir_ilercavonian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_rhaetian	ir_lucanian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_rhaetian	ir_roman	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_rhakine	ir_capariensian	positive	ir_pu_g	ir_numidian_g	group_positive	ir_pu_g.txt
ir_rhakine	ir_cardukoi	positive	ir_pu_g	ir_east_levantine_g	group_positive	ir_pu_g.txt
ir_rhakine	ir_carthaginian	positive	ir_pu_g	ir_west_levantine_g	group_positive	ir_pu_g.txt
ir_rhakine	ir_pubu	kindred	ir_pu_g	ir_pu_g	same_group_kindred	ir_pu_g.txt
ir_rhakine	ir_qedarite	positive	ir_pu_g	ir_south_levantine_g	group_positive	ir_pu_g.txt
ir_rhakine	ir_shan	kindred	ir_pu_g	ir_pu_g	same_group_kindred	ir_pu_g.txt
ir_rhakine	ir_upper_egyptian	positive	ir_pu_g	ir_north_african_g	group_positive	ir_pu_g.txt
ir_rhizophagian	ir_erythraean	positive	ir_nilotic_group_g	ir_aksumite_group_g	group_positive	ir_nilotic_group_g.txt
ir_rhizophagian	ir_meroitic	positive	ir_nilotic_group_g	ir_meroitic_group_g	group_positive	ir_nilotic_group_g.txt
ir_rhizophagian	ir_nubian	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_rhizophagian	ir_zankorian	kindred	ir_nilotic_group_g	ir_nilotic_group_g	same_group_kindred	ir_nilotic_group_g.txt
ir_roman	ir_athenian	positive	ir_latin_g	ir_hellenic_g	pair_override	ir_latin_g.txt
ir_roman	ir_carthaginian	negative	ir_latin_g	ir_west_levantine_g	pair_override	ir_latin_g.txt
ir_roman	ir_celtiberian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_roman	ir_iapodian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_roman	ir_ilergetian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_roman	ir_macedonian	positive	ir_latin_g	ir_hellenic_g	pair_override	ir_latin_g.txt
ir_roman	ir_rhaetian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_roman	ir_samnite	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_rugian	ir_belgae	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_rugian	ir_corsian	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_rugian	ir_melanchlaenian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_rugian	ir_reudingian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_rugian	ir_saxonian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_rugian	ir_volgaic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_sagartian	ir_massagetaean	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_sagartian	ir_morimenian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_sagartian	ir_mulaka	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_sagartian	ir_pasargadi	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_sagartian	ir_phryni	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_sagartian	ir_sarangian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_saka	ir_cossian	positive	ir_bactrian_g	ir_persia_g	group_positive	ir_bactrian_g.txt
ir_saka	ir_dhivehi	positive	ir_bactrian_g	ir_aryan_g	group_positive	ir_bactrian_g.txt
ir_saka	ir_phryni	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_saka	ir_sarmatian	positive	ir_bactrian_g	ir_scythian_east_g	group_positive	ir_bactrian_g.txt
ir_saka	ir_shule	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_sakan	ir_alani	kindred	ir_scythia_g	ir_scythia_g	same_group_kindred	ir_scythia_g.txt
ir_sakan	ir_corsian	positive	ir_scythia_g	ir_proto_european_g	group_positive	ir_scythia_g.txt
ir_sakan	ir_hyrcanian	positive	ir_scythia_g	ir_persia_g	group_positive	ir_scythia_g.txt
ir_sakan	ir_massagetaean	kindred	ir_scythia_g	ir_scythia_g	same_group_kindred	ir_scythia_g.txt
ir_sakan	ir_parthian	positive	ir_scythia_g	ir_persia_g	pair_override	ir_scythia_g.txt
ir_sakan	ir_thyssagetaen	positive	ir_scythia_g	ir_scythian_east_g	group_positive	ir_scythia_g.txt
ir_salluvian	ir_autrigonian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_salluvian	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_salluvian	ir_morinian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_salluvian	ir_pictonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_salluvian	ir_santonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_salluvian	ir_voluntian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_samad	ir_daamoti	positive	ir_south_arabian_g	ir_aksumite_group_g	group_positive	ir_south_arabian_g.txt
ir_samad	ir_lotophagoi	positive	ir_south_arabian_g	ir_fezzani_g	group_positive	ir_south_arabian_g.txt
ir_samad	ir_qatabanian	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_samad	ir_sheban	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_samad	ir_yamama	positive	ir_south_arabian_g	ir_south_levantine_g	group_positive	ir_south_arabian_g.txt
ir_samnite	ir_boeotian	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_samnite	ir_celtician	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_samnite	ir_indiketian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_samnite	ir_liburnian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_samnite	ir_roman	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_samnite	ir_siculian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_santonian	ir_callaecian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_santonian	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_santonian	ir_nervian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_santonian	ir_salluvian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_santonian	ir_sennonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_santonian	ir_votadinian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_sarangian	ir_mysian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_sarangian	ir_purus	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_sarangian	ir_sagartian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_sarangian	ir_saka	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_sarangian	ir_sakan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_sarangian	ir_sattagydian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_sarmatian	ir_corsian	positive	ir_scythian_east_g	ir_proto_european_g	group_positive	ir_scythian_east_g.txt
ir_sarmatian	ir_gelonian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_sarmatian	ir_kharesmian	positive	ir_scythian_east_g	ir_scythia_g	group_positive	ir_scythian_east_g.txt
ir_sarmatian	ir_saka	positive	ir_scythian_east_g	ir_bactrian_g	group_positive	ir_scythian_east_g.txt
ir_sarmatian	ir_scythian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_sasperian	ir_lycian	positive	ir_caucasian_g	ir_anatolian_g	group_positive	ir_caucasian_g.txt
ir_sasperian	ir_maeotian	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_sasperian	ir_sindi	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_sattagydian	ir_alani	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_sattagydian	ir_oroandian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_sattagydian	ir_rathikan	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_sattagydian	ir_sarangian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_sattagydian	ir_shule	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_sattagydian	ir_utian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_saurashtran	ir_kalingan	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_saurashtran	ir_kannadan	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_saurashtran	ir_rathikan	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_saurashtran	ir_shauraseni	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_saurashtran	ir_sogdian	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_saurashtran	ir_utian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_savara	ir_maharashtran	positive	ir_pracyan_g	ir_aryan_g	group_positive	ir_pracyan_g.txt
ir_savara	ir_pandra	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_savara	ir_qin	positive	ir_pracyan_g	ir_chinese_g	group_positive	ir_pracyan_g.txt
ir_savara	ir_telugu	positive	ir_pracyan_g	ir_indian_g	group_positive	ir_pracyan_g.txt
ir_savara	ir_vanga	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_savara	ir_zhangzhung	positive	ir_pracyan_g	ir_tibetan_g	group_positive	ir_pracyan_g.txt
ir_saxonian	ir_androphagian	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_saxonian	ir_bellovacian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_saxonian	ir_neuric	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_saxonian	ir_nuragic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_saxonian	ir_rugian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_saxonian	ir_scandian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_scandian	ir_eburonian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_scandian	ir_fennic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_scandian	ir_saxonian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_scandian	ir_sporic	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_scandian	ir_suebian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_scandian	ir_talaiotic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_scythian	ir_khotanese	positive	ir_scythian_east_g	ir_scythia_g	group_positive	ir_scythian_east_g.txt
ir_scythian	ir_nuragic	positive	ir_scythian_east_g	ir_proto_european_g	group_positive	ir_scythian_east_g.txt
ir_scythian	ir_parthian	positive	ir_scythian_east_g	ir_persia_g	pair_override	ir_scythian_east_g.txt
ir_scythian	ir_sarmatian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_scythian	ir_shule	positive	ir_scythian_east_g	ir_bactrian_g	group_positive	ir_scythian_east_g.txt
ir_scythian	ir_siraci	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_sedetanian	ir_aquitani	positive	ir_celt_iberia_g	ir_iberia_g	group_positive	ir_celt_iberia_g.txt
ir_sedetanian	ir_histrian	positive	ir_celt_iberia_g	ir_latin_g	group_positive	ir_celt_iberia_g.txt
ir_sedetanian	ir_lemovician	positive	ir_celt_iberia_g	ir_gallic_g	group_positive	ir_celt_iberia_g.txt
ir_sedetanian	ir_oppidanian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_sedetanian	ir_tylian	positive	ir_celt_iberia_g	ir_celto_pannonian_group_g	group_positive	ir_celt_iberia_g.txt
ir_sedetanian	ir_vaccaeian	kindred	ir_celt_iberia_g	ir_celt_iberia_g	same_group_kindred	ir_celt_iberia_g.txt
ir_sennonian	ir_brigantic	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_sennonian	ir_cantabrian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_sennonian	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_sennonian	ir_santonian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_sennonian	ir_teurian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_sennonian	ir_veliocassian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_shan	ir_aramaic	positive	ir_pu_g	ir_east_levantine_g	group_positive	ir_pu_g.txt
ir_shan	ir_cetianian	positive	ir_pu_g	ir_numidian_g	group_positive	ir_pu_g.txt
ir_shan	ir_egyptian	positive	ir_pu_g	ir_north_african_g	group_positive	ir_pu_g.txt
ir_shan	ir_hebrew	positive	ir_pu_g	ir_west_levantine_g	group_positive	ir_pu_g.txt
ir_shan	ir_jaintia	kindred	ir_pu_g	ir_pu_g	same_group_kindred	ir_pu_g.txt
ir_shan	ir_rhakine	kindred	ir_pu_g	ir_pu_g	same_group_kindred	ir_pu_g.txt
ir_shan	ir_taif	positive	ir_pu_g	ir_south_levantine_g	group_positive	ir_pu_g.txt
ir_shauraseni	ir_kamarupi	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_shauraseni	ir_kuntalan	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_shauraseni	ir_saurashtran	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_shauraseni	ir_sindhi	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_shauraseni	ir_tayuan	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_shauraseni	ir_uxian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_sheban	ir_adite	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_sheban	ir_erythraean	positive	ir_south_arabian_g	ir_aksumite_group_g	group_positive	ir_south_arabian_g.txt
ir_sheban	ir_gerrhan	positive	ir_south_arabian_g	ir_south_levantine_g	group_positive	ir_south_arabian_g.txt
ir_sheban	ir_macaean	positive	ir_south_arabian_g	ir_fezzani_g	group_positive	ir_south_arabian_g.txt
ir_sheban	ir_samad	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_shule	ir_elamite	positive	ir_bactrian_g	ir_persia_g	group_positive	ir_bactrian_g.txt
ir_shule	ir_gandhari	positive	ir_bactrian_g	ir_aryan_g	group_positive	ir_bactrian_g.txt
ir_shule	ir_saka	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_shule	ir_scythian	positive	ir_bactrian_g	ir_scythian_east_g	group_positive	ir_bactrian_g.txt
ir_shule	ir_sogdian	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_siculian	ir_bosporan	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_siculian	ir_couneian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_siculian	ir_lacetanian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_siculian	ir_liburnian_culture	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_siculian	ir_samnite	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_siculian	ir_umbrian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_sindhi	ir_amardian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_sindhi	ir_kasi	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_sindhi	ir_pandyan	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_sindhi	ir_shauraseni	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_sindhi	ir_sivi	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_sindhi	ir_tocharian	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_sindi	ir_lydian	positive	ir_caucasian_g	ir_anatolian_g	group_positive	ir_caucasian_g.txt
ir_sindi	ir_sasperian	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_sindi	ir_suani	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_siraci	ir_massagetaean	positive	ir_scythian_east_g	ir_scythia_g	group_positive	ir_scythian_east_g.txt
ir_siraci	ir_scythian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_siraci	ir_sogdian	positive	ir_scythian_east_g	ir_bactrian_g	group_positive	ir_scythian_east_g.txt
ir_siraci	ir_talaiotic	positive	ir_scythian_east_g	ir_proto_european_g	group_positive	ir_scythian_east_g.txt
ir_siraci	ir_thyssagetaen	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_sivi	ir_cadusian	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_sivi	ir_magadhi	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_sivi	ir_sindhi	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_sivi	ir_tamil	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_sivi	ir_vidharban	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_sivi	ir_wusun	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_socossian	ir_abannaean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_socossian	ir_contestanian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_socossian	ir_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_socossian	ir_libyan	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_socossian	ir_mon	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_socossian	ir_pharusian	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_sogdian	ir_gedrosian	positive	ir_bactrian_g	ir_persia_g	group_positive	ir_bactrian_g.txt
ir_sogdian	ir_kaccha	positive	ir_bactrian_g	ir_aryan_g	group_positive	ir_bactrian_g.txt
ir_sogdian	ir_shule	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_sogdian	ir_siraci	positive	ir_bactrian_g	ir_scythian_east_g	group_positive	ir_bactrian_g.txt
ir_sogdian	ir_tayuan	kindred	ir_bactrian_g	ir_bactrian_g	same_group_kindred	ir_bactrian_g.txt
ir_sporic	ir_aestian	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_sporic	ir_fennic	positive	ir_baltic_g	ir_finnic_group_g	group_positive	ir_baltic_g.txt
ir_sporic	ir_gutones	positive	ir_baltic_g	ir_germanic_g	group_positive	ir_baltic_g.txt
ir_sporic	ir_neuric	kindred	ir_baltic_g	ir_baltic_g	same_group_kindred	ir_baltic_g.txt
ir_sporic	ir_talaiotic	positive	ir_baltic_g	ir_proto_european_g	group_positive	ir_baltic_g.txt
ir_suani	ir_abasgoi	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_suani	ir_milyadian	positive	ir_caucasian_g	ir_anatolian_g	group_positive	ir_caucasian_g.txt
ir_suani	ir_sindi	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_suebian	ir_aestian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_suebian	ir_corsian	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_suebian	ir_mordvin	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_suebian	ir_morinian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_suebian	ir_scandian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_suebian	ir_suiones	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_suiones	ir_budinian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_suiones	ir_nervian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_suiones	ir_nuragic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_suiones	ir_suebian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_suiones	ir_teutonian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_suiones	ir_volgaic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_sumpa	ir_andhran	positive	ir_tibetan_g	ir_indian_g	group_positive	ir_tibetan_g.txt
ir_sumpa	ir_bangli	positive	ir_tibetan_g	ir_pracyan_g	group_positive	ir_tibetan_g.txt
ir_sumpa	ir_pyu	kindred	ir_tibetan_g	ir_tibetan_g	same_group_kindred	ir_tibetan_g.txt
ir_sumpa	ir_tsang	kindred	ir_tibetan_g	ir_tibetan_g	same_group_kindred	ir_tibetan_g.txt
ir_syracusan	ir_abrian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_syracusan	ir_lucanian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_syracusan	ir_lycaonian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
